Sample Date	Southern	Northern
2021-04-16	-0.09478577538237687	0.35027653401252223
2021-04-17	0.215421758065645	-0.463933169807774
2021-04-18	-0.032458674112376684	0.1824631109294046
2021-04-19	-0.17974428717417368	0.1933907594416837
2021-04-20	-0.3270116104689009	-0.6341485490102343
2021-04-21	-0.11934169622844593	0.4023568688214425
2021-04-22	0.364770542247669	-0.24357596595430664
2021-04-23	0.17277215082322073	-0.003355441727165953
2021-04-24	0.07180124553883616	0.09087640809789832
2021-04-25	0.09602897958447443	-0.32877872368354133
2021-04-26	-0.40000807359788837	-0.35547633656838684
2021-04-27	0.0375249728333813	-0.04981298917503807
2021-04-28	-0.0014176290177658757	0.31718511003155925
2021-04-29	0.19765496500997415	-0.11055540135095043
2021-04-30	-0.07349802653612869	0.4493875193157493
2021-05-01	-0.3807110228542001	-0.1371499380130814
2021-05-02	0.04801513553888981	0.4558002755720878
2021-05-03	0.25098218345675605	-0.14142300792437368
2021-05-04	-0.0819880556472583	-0.24248896255892305
2021-05-05	-0.2445122683475347	0.3021542386759677
2021-05-06	-0.2993445198023039	0.32957902015854756
2021-05-07	0.07979024308163218	-0.1171998046229703
2021-05-08	-0.22669232300407316	-0.0714640043428858
2021-05-09	0.34794484413473015	-0.38008581206679537
2021-05-10	-0.38604089565632194	0.4469068899792603
2021-05-11	0.01836142043845257	0.0965577626463272
2021-05-12	0.4343576903524706	-0.005387496392380342
2021-05-13	-0.36603958712463935	0.18038140116603074
2021-05-14	-0.026757810193110743	0.4415538137902075
2021-05-15	-0.37990252921322565	0.052634647502245
2021-05-16	0.12064371979337807	-0.3490441190018103
2021-05-17	-0.34000606442216963	-0.030741877216236446
2021-05-18	-0.5176060909160327	0.48332377527258075
2021-05-19	0.02284330228667386	0.29872122005894397
2021-05-20	0.18941128312151534	-0.20632632854100308
2021-05-21	-0.4268950845379891	-0.11662689624978384
2021-05-22	-0.4084650201970703	0.12756195487476418
2021-05-23	-0.3873303645531223	0.3444824517461029
2021-05-24	0.10275301594963082	-0.1470208866827818
2021-05-25	0.33287253003953055	0.027039069587878828
2021-05-26	-0.3919391533609229	-0.1593786991668651
2021-05-27	0.03460090898148138	0.34185276443065504
2021-05-28	-0.1327189652099463	-0.11876215103135124
2021-05-29	-0.5561694526994714	0.4008953162351965
2021-05-30	0.11145703210658553	-0.1003310705454119
2021-05-31	-0.33203750094001805	-0.0943424860183093
2021-06-01	-0.513783303439368	-0.0943424860183093
2021-06-02	-0.2708842774125628	-0.11415930051165901
2021-06-03	-0.4358096137014087	0.2880815426015282
2021-06-04	-0.19341529388353962	0.5049589093240314
2021-06-05	-0.22552972402431237	0.17539200051237458
2021-06-06	-0.08892019328700584	-0.35901361902698525
2021-06-07	0.13182056218949612	0.07441311934199035
2021-06-08	-0.05747187386114305	0.5219366582452132
2021-06-09	0.2640722593312077	0.2100983249532753
2021-06-10	-0.07079179027025262	0.24384707593164734
2021-06-11	-0.25694287360320445	0.6632878139738345
2021-06-12	0.002143083840952187	0.04092394228155527
2021-06-13	0.002143083840952187	0.3971301241694434
2021-06-14	0.06899313870353296	0.24198639952416556
2021-06-15	0.44161746840036287	-0.2529399008794613
2021-06-16	-0.2326826652858447	0.5391036181140727
2021-06-17	0.3427901912778992	-0.38059600719277853
2021-06-18	-0.20076953714738366	0.45762050553942757
2021-06-19	-0.06525509349712877	0.27063178081829875
2021-06-20	-0.6330993101550106	-0.26370211555501477
2021-06-21	0.14559912306941847	-0.22943021873790315
2021-06-22	-0.6389280696793715	0.08029958011361948
2021-06-23	-0.3399632567233386	-0.20208225928717383
2021-06-24	3.1634947768578154	0.5191596612599341
2021-06-25	3.3365493300466404	0.25518966296719725
2021-06-26	4.2172919001567735	-0.06987632481272499
2021-06-27	2.2910432378086885	-0.47317107993181295
2021-06-28	1.7362904347832764	-0.45262591726328694
2021-06-29	3.7383964595610806	-0.2663228095879191
2021-06-30	5.499866576454824	-0.3135926710185899
2021-07-01	-0.09183923218303036	-0.413249925509497
2021-07-02	0.5141428805724217	-0.4643842609031168
2021-07-03	-0.08413439424192859	0.35232910580615595
2021-07-04	0.21144277966275027	0.10048676189304473
2021-07-05	0.18730633853689937	-0.20884687559301796
2021-07-06	0.5932572261038302	0.24891308569458204
2021-07-07	6.924374188439234	-0.35297856576290343
2021-07-08	11.685784597266597	-0.2170650630732922
2021-07-09	13.4892361167284	-0.39675988214773383
2021-07-10	14.639599569516555	-0.27659053497720265
2021-07-11	18.97517742957544	-0.33002837429334164
2021-07-12	19.378228663845192	-0.3007699049910073
2021-07-13	21.26256816536467	22.21926376987303
2021-07-14	-0.36637595990844574	26.99125777735921
2021-07-15	0.020838797811919108	27.976865452384317
2021-07-16	0.4340814531644597	28.603410406640265
2021-07-17	0.39517958533303954	26.630118851666552
2021-07-18	-0.15061112156905665	31.966067768954687
2021-07-19	-0.0007969297312087065	35.89753281983407
2021-07-20	-0.1760712807672249	0.33956801717913265
2021-07-21	0.5100934631961849	0.2236343050439018
2021-07-22	-0.019032532108909095	0.04975058550675726
2021-07-23	0.08479004562293824	0.18479143007638754
2021-07-24	0.4036913918227327	0.19641044367187988
2021-07-25	0.3588155995605291	-0.0071341699053562024
2021-07-26	0.20754779971170478	-0.26597077692073867
2021-07-27	0.030334489415793087	0.172983130964667
2021-07-28	-0.3468690589537857	-0.5884986774308913
2021-07-29	-0.014876945733561797	-0.18042827403985484
2021-07-30	0.4144518628849596	0.0008527405868790083
2021-07-31	-0.1986185722753646	0.2607502243063209
2021-08-01	0.1694932369012463	0.021058619971398684
2021-08-02	0.1782572916338836	-0.03305085233867544
2021-08-03	-0.30889633317553944	0.3661493554189974
2021-08-04	-0.5652783054497377	-0.3380401419387624
2021-08-05	0.051509111769064475	0.2105586280129046
2021-08-06	-0.4877213353562979	0.47827456693789827
2021-08-07	-0.48459148831187804	-0.14279201295028088
2021-08-08	0.08906724010626021	0.3300792437959785
2021-08-09	0.23963391868534245	-0.10720396482884098
2021-08-10	-0.19261995222836958	0.3784867722632157
2021-08-11	0.540171584063728	0.3893737845230021
2021-08-12	0.15087285287836494	-0.3043152325055303
2021-08-13	-0.2801705572014157	-0.11163275419289675
2021-08-14	-0.13754090309674893	-0.11858624525194728
2021-08-15	0.32496927914854723	-0.08948965918591512
2021-08-16	0.3004823149659046	0.3636171348035191
2021-08-17	0.20113777119394172	0.28487469065453297
2021-08-18	0.6090731080238925	-0.10179042042858555
2021-08-19	0.39513236175412203	0.34974146268052664
2021-08-20	-0.36333555418860897	0.44096587167030066
2021-08-21	-0.20632683212772918	0.263328867238215
2021-08-22	0.016849476548145503	-0.3869379960750621
2021-08-23	-0.3115700032434461	0.4178991049540741
2021-08-24	0.028228556329708	0.004964993419775965
2021-08-25	-0.06493039035683523	-0.266068684522736
2021-08-26	-0.36697977987165586	-0.5270623303705406
2021-08-27	-0.08448923664383301	-0.40483446722817007
2021-08-28	0.1698689575662229	0.14889785905381814
2021-08-29	0.07441067256837641	-0.6094035760617089
2021-08-30	0.32752946273336647	-0.006711123724812751
2021-08-31	-0.2155901322508953	0.2890266919264377
2021-09-01	-0.07875672675015721	0.13422274761421704
2021-09-02	-0.23644659724811845	-0.6384308261681895
2021-09-03	-0.22160992751463482	-0.476358493697262
2021-09-04	-0.2596948793246838	-0.34302279424804283
2021-09-05	0.31391321947410233	-0.3851426183123863
2021-09-06	0.22445941864901897	-0.14244572612514617
2021-09-07	-0.11798698109959105	0.01211465090477759
2021-09-08	-0.034598375372922874	0.2370062338158334
